total,total_page,id_pkk,no_pkk,no_pkk_inaportnet,ppkb_code,arrive_date,departure_date,voyage_in,voyage_out,visit_name,cruise_name,vessel_name,call_sign,imo_number,flag_name,company_name,code_customer,name_process_code,process_code,gt,loa,dwt,name_branch,port_code,no_nota_origin,no_nota_origin_air
157932,4,VTJGc2RHVmtYMTlJTFZ6ckFPT3d3UzNJUGphQ3V6WVhISC92TFVWOG50az0=,KM3383000004,PKK.DN.IDSMQ.2503.000372,258301001130,2025-03-25T11:00:00.000Z,2025-03-27T16:55:00.000Z,2503,2503,KAPAL NIAGA,DALAM NEGERI,KEDUNG MAS,YBQO2,9813199,INDONESIA,"TEMAS SHIPPING, PT",1710001034,Request PPKB,1,4990.0,107.8,5300.0,SAMPIT,IDSMQ,,
157932,4,VTJGc2RHVmtYMS81Z3V5N0kwbGxvYkZnUExWNVRQdldyQ2xBeEdXM05Qcz0=,BRAN25000118,PKK.DN.IDBDJ.2503.003024,252501008868,2025-03-25T19:00:00.000Z,2025-03-28T15:00:00.000Z,2503,2503,KAPAL NIAGA,DALAM NEGERI,BARAN,,,INDONESIA,"TERA LOGISTIC INDONESIA, PT",1510002941,Request PPKB,1,4408.0,105.16,10343.0,BANJARMASIN,IDBDJ,,
157932,4,VTJGc2RHVmtYMTlXSm5LWGtRMkhSRjVNeHJGeVdIYUFEell4SHV5VGpHMD0=,MK8M25000074,PKK.DN.IDBDJ.2503.003021,252501008865,2025-03-25T10:00:00.000Z,2025-03-26T15:00:00.000Z,2503,2503,KAPAL NIAGA,DALAM NEGERI,NANIA,,,INDONESIA,"GLOBAL TRANS ENERGY INTERNASIONAL, PT",00326,Request PPKB,1,3373.0,87.76,7550664.0,BANJARMASIN,IDBDJ,,
157932,4,VTJGc2RHVmtYMTh4M29YVWdJU2h4WWVsSUREdmlrZlNlajV1amp6Qnp5dz0=,RRL825000106,PKK.DN.IDBDJ.2503.003020,252501008864,2025-03-25T19:00:00.000Z,2025-03-28T15:00:00.000Z,2503,2503,KAPAL NIAGA,DALAM NEGERI,MJL 303,,,INDONESIA,"TERA LOGISTIC INDONESIA, PT",1510002941,Request PPKB,1,3447.0,91.44,8540.0,BANJARMASIN,IDBDJ,,
157932,4,VTJGc2RHVmtYMS9qaDl2WjFid29kTkhhajlGMGhMZlF0dnptZjdjM2RCQT0=,LCTRNS83125000002,,252501008861,2025-03-25T04:00:00.000Z,2025-03-26T01:00:00.000Z,8310002A,8310002B,KAPAL NIAGA,DALAM NEGERI,LCT. RANNISA 831,RAN831,,INDONESIA,MAJU JAYA LINE PT,240003123,Request PPKB,1,563.0,58.5,0.0,BANJARMASIN,IDBDJ,,
157932,4,VTJGc2RHVmtYMTk3byt2UHB6Z3NxT0krUXlkcGI5UkRNckdzNmo5WHE3az0=,ID8025000036,PKK.DN.IDBDJ.2503.003018,252501008862,2025-03-26T08:00:00.000Z,2025-03-27T00:00:00.000Z,2503,2503,KAPAL NIAGA,DALAM NEGERI,INTAN DAYA 88,YBKV2,9804540,INDONESIA,"PERUSAHAAN PELAYARAN NUSANTARA PANURJWAN, PT",02138,Request PPKB,1,2992.0,89.8,4593.0,BANJARMASIN,IDBDJ,,
157932,4,VTJGc2RHVmtYMThWaFczdlhFOFowbG1WYTdOZFZHRzBaWmFaeTFsMHAxaz0=,SZ0025000076,PKK.DN.IDBDJ.2503.003016,252501008859,2025-03-25T17:00:00.000Z,2025-03-28T22:00:00.000Z,2503,2503,KAPAL NIAGA,DALAM NEGERI,SULTAN ZULKARNAEN,YBSE2,9807396,INDONESIA,"PERTAMINA TRANS KONTINENTAL, PT",40270,Request PPKB,1,3678.0,98.34,6907.0,BANJARMASIN,IDBDJ,,
157932,4,VTJGc2RHVmtYMStKMDBVdGUxZCtvKzFGZ1Y0Uk0rMjRSZUZjU1Y1SXRaRT0=,0ESI25000002,,252501008858,2025-03-25T02:00:00.000Z,2025-03-25T02:30:00.000Z,25325,25325,KAPAL NON NIAGA,DALAM NEGERI,PATRA 33,,,INDONESIA,"NABILA RIZKI SAMUDERA, PT",1510002940,Request PPKB,1,2793.0,76.2,0.0,BANJARMASIN,IDBDJ,,
157932,4,VTJGc2RHVmtYMTkvZzNzRDNZLzZxZkp0MXdIZ0M2amdsb0dSN2NuMzBraz0=,R8IN25000002,,252501008855,2025-03-25T05:00:00.000Z,2025-03-25T15:00:00.000Z,2,2,KAPAL NON NIAGA,DALAM NEGERI,MARUTA XX,,,INDONESIA,"MASADA JAYA LINES, PT",92088,Request PPKB,1,2784.0,76.2,6000.0,BANJARMASIN,IDBDJ,,
157932,4,VTJGc2RHVmtYMThGMjZyZ1J5UUJJTy9aTFRqUnZzYUdWbXZReHVWWEoraz0=,APV025000016,PKK.DN.IDBDJ.2503.003013,252501008852,2025-03-26T06:20:00.000Z,2025-03-27T11:21:00.000Z,2503,2503,KAPAL NIAGA,DALAM NEGERI,ALKEN PERSADA VIII,YHNV,8626317,INDONESIA,MITRA BERSAMA MANUNTUNG PT,240003158,Request PPKB,1,643.0,56.55,1250.0,BANJARMASIN,IDBDJ,,
157932,4,VTJGc2RHVmtYMThUY25UQTVVa0d3clBsbW9Tb1QyUVZNTk5rM2JmSi8vcz0=,SOE725000026,,252501008850,2025-03-24T23:39:00.000Z,2025-03-25T00:39:00.000Z,2503,2503,KAPAL NIAGA,DALAM NEGERI,SOEKAWATI 707,,,INDONESIA,"SAUFA KHALID MARITIM SAMUDERA, PT",1510003064,Realization,2,3065.0,91.5,7553.0,BANJARMASIN,IDBDJ,,
157932,4,VTJGc2RHVmtYMTkxYS9lYi9PeFBEczM1YUVLc1FNLytrNG5lSnJuMmtzUT0=,IKFJ25000111,PKK.DN.IDBDJ.2503.003010,252501008847,2025-03-25T11:00:00.000Z,2025-03-27T15:00:00.000Z,2503,2503,KAPAL NIAGA,DALAM NEGERI,MJL 306,,,INDONESIA,"TERA LOGISTIC INDONESIA, PT",1510002941,Request PPKB,1,3447.0,91.44,8679.0,BANJARMASIN,IDBDJ,,
157932,4,VTJGc2RHVmtYMTlzSnRxTlN6TVIvT01wZGJwN0NVU2ZVSU56bXBRbnM4RT0=,DRI025000278,PKK.DN.IDBDJ.2503.003011,252501008848,2025-03-25T10:00:00.000Z,2025-03-25T15:00:00.000Z,2503,2503,KAPAL NIAGA,DALAM NEGERI,DHARMA RUCITRA I,JZMG,8921767,INDONESIA,"DHARMA LAUTAN UTAMA, PT",00886,Request PPKB,1,11479.0,134.6,3444.0,BANJARMASIN,IDBDJ,,
157932,4,VTJGc2RHVmtYMS9TV2VyelNXTmtjMURIVFhPcjNSNjZXalhlTzFFUy9FRT0=,MK6V31000104,PKK.DN.IDLBR.2503.000163,253101000420,2025-03-25T10:00:00.000Z,2025-03-25T13:00:00.000Z,2503,2503,KAPAL NIAGA,DALAM NEGERI,DHARMA KARTIKA V,YDBK3,9162174,INDONESIA,"DHARMA LAUTAN UTAMA, PT",1110000076,Request PPKB,1,21353.0,153.0,21353.0,LEMBAR,IDLBR,,
157932,4,VTJGc2RHVmtYMStHeUFaQ2x6WlVpTUpnL05JOEhIY3RvOXNnU3BnTFl5Yz0=,MFV331000085,PKK.DN.IDLBR.2503.000162,253101000419,2025-03-25T04:00:00.000Z,2025-03-25T16:00:00.000Z,2503,2503,KAPAL NIAGA,DALAM NEGERI,MUTIARA FERINDO VII,YCDH2,,INDONESIA,"ATOSIM LAMPUNG PELAYARAN, PT",1110000084,Request PPKB,1,32548.0,195.46,4000.0,LEMBAR,IDLBR,,
157932,4,VTJGc2RHVmtYMS9ZLzlqYXhRU2V6TEhaR3lDbnJUM2xJNWJYYzFaTmtMdz0=,1ITR57000001,PKK.DN.IDSTU.2402.000351,255701006378,2024-02-01T02:00:00.000Z,2024-02-17T15:00:00.000Z,0912,0912,KAPAL NIAGA,DALAM NEGERI,RMN 361,-,-,INDONESIA,PT. PELAYARAN KARTIKASAMUDRA ADIJAYA,1620000099,Request PPKB,1,3107.0,87.78,7600.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMSswNlBHVGpWdzJ1blJCNExmVllkYmcxM2hwanJraGFVdz0=,S3LR57000001,PKK.DN.IDSTU.2306.000284,255701006372,2023-06-12T12:00:00.000Z,2023-06-19T15:00:00.000Z,0912,0912,KAPAL NIAGA,DALAM NEGERI,RMN  371,,,INDONESIA,PT. PELAYARAN KARTIKASAMUDRA ADIJAYA,1620000099,Request PPKB,1,3071.0,87.86,0.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMStyL2RFYUg3akJMUDY4emt4VTlUM0tkMkpPMHJjb3hvZz0=,G33657000001,PKK.DN.IDSTU.2503.000027,255701006370,2025-02-26T02:27:00.000Z,2025-03-03T02:28:00.000Z,0203,0203,KAPAL NIAGA,DALAM NEGERI,GOLD TRANS 3306,,,INDONESIA,"PELAYARAN LAKSITA ADITYA PARAMA, PT",1620000093,Request PPKB,1,4259.0,100.65,10500.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMSt5eHAwbFIyQ25SSGZqVVFHRVNMREVCMHB4WjNuYlBRcz0=,MCFR57000001,PKK.DN.IDSTU.2501.000215,255701006368,2025-01-04T07:23:00.000Z,2028-01-04T07:23:00.000Z,0901,0901,KAPAL NIAGA,DALAM NEGERI,RALINE 8,,,INDONESIA,PT. BATULICIN NUSANTARA MARITIM Tbk,1620000310,Request PPKB,1,4170.0,100.58,0.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMSt4THkzWmVKdmNrcUZOSTYrWE1sOEI5OVl3d01IOFRQTT0=,5GY457000001,PKK.DN.IDSTU.2408.000159,255701006360,2024-07-20T22:45:00.000Z,2024-08-06T15:00:00.000Z,0812,0812,KAPAL NIAGA,DALAM NEGERI,CB 121,,-,INDONESIA,PT. PELAYARAN KARTIKASAMUDRA ADIJAYA,1620000099,Request PPKB,1,5184.0,109.44,10368.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMStoNlp0MzZWMnFkdmp1MVhNNFM0eGNGRjJXb0d1cEloTT0=,PE5957000001,PKK.DN.IDSTU.2411.000693,255701006358,2024-11-24T22:00:00.000Z,2024-11-29T15:55:00.000Z,3011,3011,KAPAL NIAGA,DALAM NEGERI,PEC 859,-,-,INDONESIA,PT. PELAYARAN KARTIKASAMUDRA ADIJAYA,1620000099,Request PPKB,1,3890.0,98.26,7780.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMS9SWkFBbDZXWHM0MmJMUEZrb1hPTkNGdHQ5emg1R2Nqdz0=,XL6D57000002,PKK.DN.IDSTU.2501.000600,255701006356,2025-01-15T05:30:00.000Z,2025-01-28T15:00:00.000Z,2801,2801,KAPAL NIAGA,DALAM NEGERI,BAIDURI 30305,-,-,INDONESIA,PT. PELAYARAN KARTIKASAMUDRA ADIJAYA,1620000099,Request PPKB,1,3136.0,87.84,6272.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMThvODNUSUo2Zkc5cjBGZ0lOVGdvNXdheFBQVytBdnc4WT0=,TLV060000006,PKK.DN.IDCEB.2503.000047,256001000138,2025-03-25T23:00:00.000Z,2025-03-29T09:00:00.000Z,2503,2503,KAPAL NIAGA,DALAM NEGERI,TONASA LINES VI,YFLK,7354199,INDONESIA,PT. PERUSAHAAN PELAYARAN TONASA LINES,00309,Request PPKB,1,2472.0,80.0,4477.0,CELUKAN BAWANG,IDCEB,,
157932,4,VTJGc2RHVmtYMS9YSG1lWVhCSURqWHhBVlZBVHZoZXB2VnVwVGQwWEZlST0=,HXUH13000288,PKK.DN.IDSUB.2503.000955,251301004985,2025-03-25T03:00:00.000Z,2025-03-25T15:00:00.000Z,2503,2503,KAPAL NIAGA,DALAM NEGERI,DHARMA KARTIKA II,YDZB2,9162162,INDONESIA,"DHARMA LAUTAN UTAMA, PT",00121,Request PPKB,1,20876.0,153.0,21000.0,TANJUNG PERAK,IDSUB,,
157932,4,VTJGc2RHVmtYMS9VM0ZqTzhWdzZKOVc5aDkvb2VUNjFtdXk0SW16MXdmMD0=,PC1057000001,PKK.DN.IDSTU.2310.000578,255701006374,2023-10-23T00:00:00.000Z,2023-10-24T15:30:00.000Z,1112,1112,KAPAL NIAGA,DALAM NEGERI,PEC 8510,,,INDONESIA,PT. PELAYARAN KARTIKASAMUDRA ADIJAYA,1620000099,Request PPKB,1,3890.0,98.26,0.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMS8zZENvQ2pGbkRDMzd4ZDdJRmIyVE5zZkovQ2QybmQ0dz0=,UO2C57000002,PKK.DN.IDSTU.2502.000445,255701005150,2025-02-17T12:50:00.000Z,2025-02-19T15:55:00.000Z,1902,1902,KAPAL NIAGA,DALAM NEGERI,RMN 328,-,-,INDONESIA,PT. PELAYARAN KARTIKASAMUDRA ADIJAYA,1620000099,Realization,2,3142.0,87.78,6284.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMTlQYWhMUldwdXl1cEhOZkg2Y09HbkUzMi9oY0t4NE1JTT0=,HYTC57000005,PKK.DN.IDSTU.2502.000658,255701006364,2025-02-28T07:00:00.000Z,2025-03-08T15:55:00.000Z,1103,1103,KAPAL NIAGA,DALAM NEGERI,CBS 3001,,,INDONESIA,PT. BATULICIN NUSANTARA MARITIM Tbk,1620000310,Request PPKB,1,3469.0,91.44,0.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMTlsZ0hTdHJJd3RhaFpudHMrMkp5R3VuejdkNDZQZVN6ND0=,X1QR57000001,PKK.DN.IDSTU.2409.000649,255701006362,2024-09-26T01:00:00.000Z,2024-09-26T15:00:00.000Z,0812,0812,KAPAL NIAGA,DALAM NEGERI,RMN 312,-,-,INDONESIA,PT. PELAYARAN KARTIKASAMUDRA ADIJAYA,1620000099,Request PPKB,1,3142.0,87.78,7600.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMTgwWVYzSEFBMFM4bTlXOXliRGJYcUZvcWNybTBaOWhkVT0=,RJ7F57000001,PKK.DN.IDKBU.2306.000697,255701006355,2023-06-11T05:00:00.000Z,2023-06-25T05:00:00.000Z,2307,2307,KAPAL NIAGA,DALAM NEGERI,LIANA LXIV,,,INDONESIA,PT. ALWIESTA NIAGA MANDIRI,1610000063,Request PPKB,1,4362.0,100.58,0.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMS8vN0ZWckR0SWFGU0dPemZSbXcyaG9tM3k1YXVIVUFQYz0=,HG9129000152,PKK.DN.IDKOE.2503.000155,252901000517,2025-03-25T00:00:00.000Z,2025-03-26T14:30:00.000Z,2403,2403,KAPAL NIAGA,DALAM NEGERI,CANTIKA LESTARI 9C,YCFX2,,INDONESIA,"PELAYARAN DHARMA INDAH, PT",10005248,Realization,2,788.0,58.54,50.0,TENAU KUPANG,IDKOE,,
157932,4,VTJGc2RHVmtYMTlRNHRWL0l6U3lTYUtOYWpCeGN5bTkvOG5OMktQYlZyaz0=,WVI829000023,PKK.DN.IDKOE.2503.000154,252901000516,2025-03-24T23:00:00.000Z,2025-03-25T03:00:00.000Z,2403,2403,KAPAL NIAGA,DALAM NEGERI,DHARMA RUCITRA VIII,YDMJ2,9333735,INDONESIA,"DHARMA LAUTAN UTAMA, PT",180000825,Realization,2,19010.0,145.03,3648.0,TENAU KUPANG,IDKOE,,
157932,4,VTJGc2RHVmtYMS9TNW5jVm94NFFvbmtpNmtHY0NGSGVTOVpKMUt5SVllWT0=,181P13000011,PKK.DN.IDGRE.2503.000670,251301004984,2025-03-26T16:00:00.000Z,2025-04-16T10:00:00.000Z,2403,2403,KAPAL NIAGA,DALAM NEGERI,PACMAN,PNGW,9017068,INDONESIA,"CITRABARU ADINUSANTARA, PT",0427421,Request PPKB,1,1538.0,75.97,2744.0,TANJUNG PERAK,IDSUB,,
157932,4,VTJGc2RHVmtYMStpMUVlcCtSMmRrbXlOa1UrVEVncFV2b0ZqSDY0OXNUQT0=,GT3557000001,PKK.DN.IDSTU.2409.000498,255701006345,2024-09-18T21:00:00.000Z,2024-09-23T15:00:00.000Z,0712,0712,KAPAL NIAGA,DALAM NEGERI,GOLD TRANS 3305,,,INDONESIA,"PELAYARAN LAKSITA ADITYA PARAMA, PT",1620000093,Request PPKB,1,4270.0,100.65,9000.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMTgzZGEvdkthclBSNlVuV1dyOHI1c0U1WWhGdmpENENZZz0=,OW1Q57000001,PKK.DN.IDSTU.2404.000178,255701006349,2024-04-04T00:30:00.000Z,2024-04-08T15:00:00.000Z,0812,0812,KAPAL NIAGA,DALAM NEGERI,KYK BOSOWA 3301,-,-,INDONESIA,PT. PELAYARAN KARTIKASAMUDRA ADIJAYA,1620000099,Request PPKB,1,4333.0,96.56,0.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMTg1Y2Jsb0FFTHhmRitTMmQrMW92dHgrTWQ2WDh5NEw1QT0=,3WP857000001,PKK.DN.IDSTU.2202.000221,255701006347,2022-02-10T00:00:00.000Z,2022-02-28T15:55:00.000Z,0312,0312,KAPAL NIAGA,DALAM NEGERI,RALINE 17,-,,INDONESIA,PT. BATULICIN NUSANTARA MARITIM Tbk,1620000310,Request PPKB,1,3117.0,91.44,0.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMS9EenNmT3BJS2tHZ25heCtuK2JpVGhkOTVLc25TK1NBRT0=,SM7727000026,PKK.DN.IDBOA.2503.002328,252701000604,2025-03-24T11:00:00.000Z,2025-03-25T12:00:00.000Z,2403,2403,KAPAL NIAGA,DALAM NEGERI,SINAR MAUMERE,YDDD2,9874636,INDONESIA,"PERTAMINA TRANS KONTINENTAL, PT",0910000575,Request PPKB,1,2943.0,95.32,3986.0,BENOA,IDBOA,,
157932,4,VTJGc2RHVmtYMS9EamViRHFFNGY1T0pLYXljcTlmSndObDFiOGJYZ080bz0=,3SDR57000002,PKK.DN.IDKBU.2503.000309,255701005365,2025-03-13T00:00:00.000Z,2025-03-14T15:00:00.000Z,1203,1203,KAPAL NIAGA,DALAM NEGERI,TIGA SAUDARA,--,-,INDONESIA,PT. ALWIESTA NIAGA MANDIRI,1610000063,Realization,2,3103.0,91.44,8000.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMTlnQTNuREl4QXY1aVQ2OEdoL21ZSW9zbjdxWG02MUFGUT0=,NG2L57000001,PKK.DN.IDSTU.2411.000568,245701007223,2024-11-21T14:00:00.000Z,2024-11-25T15:00:00.000Z,2511,2511,KAPAL NIAGA,DALAM NEGERI,RMN 3302,-,-,INDONESIA,PT. PELAYARAN KARTIKASAMUDRA ADIJAYA,1620000099,Request PPKB,1,4111.0,96.48,8222.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMThGeHVUM0RXTGdNQ0t6aU5YbTFsa2I4YkFSSnd4T3FpWT0=,GTR857000001,PKK.DN.IDSTU.2312.000042,245701008308,2023-12-01T21:00:00.000Z,2023-12-05T15:00:00.000Z,0712,0712,KAPAL NIAGA,DALAM NEGERI,GOLD TRANS 3008,,,INDONESIA,"PELAYARAN LAKSITA ADITYA PARAMA, PT",1620000093,Request PPKB,1,3111.0,91.5,0.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMS9jc2xHL1p1UXBrTWJ5eW5CMTJZN0hjems1N05OWFFGaz0=,2YSE57000001,PKK.DN.IDSTU.2301.000631,255701006328,2023-01-31T03:05:00.000Z,2023-02-01T03:05:00.000Z,0612,0612,KAPAL NIAGA,DALAM NEGERI,RALINE 3,,,INDONESIA,PT. BATULICIN NUSANTARA MARITIM Tbk,1620000310,Request PPKB,1,3103.0,91.44,0.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMS9NenM0Uy9LaVZnK1M4NnBEeWR0b3NVSm1BV3UwSXA3bz0=,MBY857000007,PKK.DN.IDSTU.2503.000560,255701006326,2025-03-24T12:40:00.000Z,2025-03-29T15:55:00.000Z,2403,2403,KAPAL NIAGA,DALAM NEGERI,MARINA BAY 108,,,INDONESIA,PT SENADA SEA ANUGERAH,1660000305,Request PPKB,1,3200.0,91.5,7500.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMS9ELzFhbDBBNTd2dzNFQVVjbHloVXkxcm90TjR5MHVwcz0=,R38357000002,PKK.DN.IDSTU.2502.000108,255701006341,2025-01-26T02:30:00.000Z,2025-02-05T15:00:00.000Z,0502,0502,KAPAL NIAGA,DALAM NEGERI,RMN 383,-,-,INDONESIA,PT. PELAYARAN KARTIKASAMUDRA ADIJAYA,1620000099,Request PPKB,1,3142.0,87.86,7600.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMThNRjNLOWVCUmFtb3V6Unhsa2hlVHUxZGZKaklEOGZKZz0=,8XGL57000001,PKK.DN.IDKBU.2405.000533,245701003753,2024-05-21T15:55:00.000Z,2024-05-25T15:30:00.000Z,1510,1510,KAPAL NIAGA,DALAM NEGERI,ATK 312,0,0,INDONESIA,PT. PELAYARAN KARTIKASAMUDRA ADIJAYA,1620000099,Request PPKB,1,3129.0,87.84,0.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMTlGcUo1cVFSMmdSMFhLbmFvRHJYMnErRGtnTHQ3QklxWT0=,2FTY57000002,PKK.DN.IDKBU.2501.000070,255701006338,2025-01-02T02:00:00.000Z,2025-01-03T02:00:00.000Z,0301,0301,KAPAL NIAGA,DALAM NEGERI,LIANA LXX,-,-,INDONESIA,PT. ALWIESTA NIAGA MANDIRI,1610000063,Request PPKB,1,4362.0,100.58,8700.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMStrc3FFbG5HZGtsbE1WL2tYK21IOG5QSVpjYlZKWmxLdz0=,PUA557000001,PKK.DN.IDSTU.2405.000285,255701006334,2024-05-11T02:00:00.000Z,2024-05-15T15:00:00.000Z,0712,0712,KAPAL NIAGA,DALAM NEGERI,PEC 855,,-,INDONESIA,PT. PELAYARAN KARTIKASAMUDRA ADIJAYA,1620000099,Request PPKB,1,3890.0,98.26,7780.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMS9lM0h2SisxWHM2RkpRcVI5emtkL0xKRUgzQjZIckJxbz0=,SYXN57000001,PKK.DN.IDSTU.2407.000165,255701006330,2024-07-12T15:00:00.000Z,2024-07-13T15:00:00.000Z,0610,0610,KAPAL NIAGA,DALAM NEGERI,DEWI IRIANA 5,,-,INDONESIA,"DIAN CIPTAMAS AGUNG, PT",1620000236,Request PPKB,1,3987.0,100.5,0.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMS9mQ2QyNDNzYjlISzFXWXZLOFpNNWZ3Y3pvbVJxQTdvQT0=,LD0Y13000092,PKK.DN.IDSUB.2503.000954,251301004982,2025-03-25T10:00:00.000Z,2025-03-25T16:30:00.000Z,2403,2403,KAPAL NIAGA,DALAM NEGERI,JAMBO XI,YDDX3,1059711,INDONESIA,PT DUTA BAHARI MENARA LINE,20015715,Request PPKB,1,9052.0,109.48,2728.0,TANJUNG PERAK,IDSUB,,
157932,4,VTJGc2RHVmtYMTl2aGpLTGlGNXVzUHVyaWc5dUovMENkVVdWUm9mM3NVUT0=,EC9H57000001,PKK.DN.IDSTU.2302.000245,245701007337,2023-02-03T23:45:00.000Z,2023-02-19T15:00:00.000Z,0912,0912,KAPAL NIAGA,DALAM NEGERI,RMN 3311,,,INDONESIA,PT. PELAYARAN KARTIKASAMUDRA ADIJAYA,1620000099,Request PPKB,1,4337.0,100.58,0.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMTlWS2RoVFVkeGxERHF0T21HVlNEYzhzaVFrSXVERUQvVT0=,KL3125000043,,252501008844,2025-03-24T14:09:00.000Z,2025-03-24T15:09:00.000Z,92318,6021,KAPAL NON NIAGA,DALAM NEGERI,KLN 3101,,,INDONESIA,"RIMAU BAHTERA SHIPPING, PT",01467,Realization,2,3636.0,94.49,10000.0,BANJARMASIN,IDBDJ,,
157932,4,VTJGc2RHVmtYMTladSs3NVRlaDRFODVseXVEaG9lZGRvemxRVnRSdkFNbz0=,S23457000033,PKK.DN.IDKBU.2503.000543,255701006031,2025-03-21T08:00:00.000Z,2025-03-24T06:00:00.000Z,2003,2003,KAPAL NIAGA,DALAM NEGERI,SABUK NUSANTARA 93,YCGL2,9856402,INDONESIA,"PELAYARAN NASIONAL INDONESIA (PERSERO), PT",1610000261,Realization,2,1255.0,62.8,0.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMTl5MzY2Z05kdnp4UGNqK1BURFRRd0g4WWZPcDdYcHR2RT0=,F70025000005,PKK.DN.IDBDJ.2503.003001,252501008842,2025-03-25T12:39:00.000Z,2025-03-26T12:39:00.000Z,2403,2403,KAPAL NIAGA,DALAM NEGERI,FUEN 7,YBIM2,,INDONESIA,PT Salam Satu Jangkar,11015286,Request PPKB,1,1597.0,77.5,3000.0,BANJARMASIN,IDBDJ,,
157932,4,VTJGc2RHVmtYMS83K25oa0ZXSk1mQTRsVURzaHJmMjZrSGIyS2xCLys5OD0=,MOPA57000001,PKK.DN.IDKBU.2307.000272,255701006321,2023-06-13T13:23:00.000Z,2023-07-11T15:23:00.000Z,2306,2306,KAPAL NIAGA,DALAM NEGERI,LIANA LXII,,,INDONESIA,PT. ALWIESTA NIAGA MANDIRI,1610000063,Request PPKB,1,4362.0,100.58,0.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMS9FTStkVWdsNkVnaGxXQk5CZXEzNjBtV1U3UW9tL2krYz0=,D1RM57000001,PKK.DN.IDKBU.2410.000922,255701006317,2024-10-30T02:00:00.000Z,2024-10-31T06:00:00.000Z,3010,3010,KAPAL NIAGA,DALAM NEGERI,BNP 6 JG,-,-,INDONESIA,PT. ALWIESTA NIAGA MANDIRI,1610000063,Request PPKB,1,4170.0,100.58,8000.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMS9WeTBVdVFGRWE4SFdScTBqUEdBd3VPZFhRY0wzN3MzZz0=,DF3057000063,PKK.DN.IDKBU.2503.000645,255701006315,2025-03-24T23:00:00.000Z,2025-03-25T06:00:00.000Z,2403,2403,KAPAL NIAGA,DALAM NEGERI,DHARMA FERRY 3,YBXH,8925153,INDONESIA,PT. DHARMA LAUTAN UTAMA,28229,Realization,2,1944.0,67.51,688.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMThqYWhnR2d4R1B4aTRuOFY2YXJjTll2MUNkWE1xa1RYWT0=,K6QB57000001,PKK.DN.IDKBU.2401.000672,255701005794,2024-01-01T09:00:00.000Z,2024-01-28T09:00:00.000Z,0608,0608,KAPAL NIAGA,DALAM NEGERI,BNP 2 JG,,,INDONESIA,PT. ALWIESTA NIAGA MANDIRI,1610000063,Realization,2,3103.0,91.44,0.0,KOTABARU,IDKBU,,
157932,4,VTJGc2RHVmtYMTgwUjhQWUdlQ2Jrb0U3NlF1b3pnR0UxOXd6NE1sdUFGWT0=,DRV031000009,PKK.DN.IDLBR.2503.000157,253101000418,2025-03-25T05:00:00.000Z,2025-03-25T09:00:00.000Z,2403,2403,KAPAL NIAGA,DALAM NEGERI,DHARMA RUCITRA VII,YBXK2,9083627,INDONESIA,"DHARMA LAUTAN UTAMA, PT",1110000076,Request PPKB,1,15854.0,142.5,15854.0,LEMBAR,IDLBR,,
